match_id,game_version,placement,level,gold_left,last_round,time_eliminated,total_damage_to_players,players_eliminated,trait_TFT16_Brawler,trait_TFT16_Juggernaut,trait_TFT16_KindredUnique,trait_TFT16_Magus,trait_TFT16_Piltover,trait_TFT16_Rapidfire,trait_TFT16_Zaun,unit_0_name,unit_0_tier,unit_1_name,unit_1_tier,unit_2_name,unit_2_tier,unit_3_name,unit_3_tier,unit_4_name,unit_4_tier,unit_5_name,unit_5_tier,unit_5_item_0,unit_5_item_1,unit_5_item_2,unit_6_name,unit_6_tier,unit_6_item_0,unit_6_item_1,unit_6_item_2,unit_7_name,unit_7_tier,unit_7_item_0,unit_7_item_1,unit_7_item_2,unit_8_name,unit_8_tier,unit_8_item_0,unit_8_item_1,unit_8_item_2,trait_TFT16_Harvester,trait_TFT16_ShadowIsles,trait_TFT16_ShyvanaUnique,trait_TFT16_Vanquisher,trait_TFT16_Warden,unit_4_item_0,unit_4_item_1,trait_TFT16_AurelionSolUnique,trait_TFT16_Defender,trait_TFT16_Demacia,trait_TFT16_Heroic,trait_TFT16_Sorcerer,trait_TFT16_Targon,unit_3_item_0,unit_3_item_1,unit_3_item_2,trait_TFT16_Blacksmith,trait_TFT16_Chronokeeper,trait_TFT16_Invoker,trait_TFT16_Yordle,unit_1_item_0,unit_1_item_1,unit_1_item_2,trait_TFT16_Ionia,trait_TFT16_TheBoss,trait_TFT16_Huntress,unit_0_item_0,unit_0_item_1,unit_0_item_2,unit_2_item_0,unit_2_item_1,unit_2_item_2,trait_TFT16_Emperor,trait_TFT16_Shurima,trait_TFT16_SylasTrait,trait_TFT16_Gunslinger,unit_4_item_2,trait_TFT16_Bilgewater,trait_TFT16_Slayer,trait_TFT16_Void,trait_TFT16_DarkinWeapon,trait_TFT16_Soulbound,trait_TFT16_ZaahenTrait,unit_9_name,unit_9_tier,unit_9_item_0,trait_TFT16_KaisaUnique,trait_TFT16_Longshot,trait_TFT16_Glutton,trait_TFT16_Caretaker,trait_TFT16_Explorer,trait_TFT16_Freljord,trait_TFT16_Noxus,trait_TFT16_RuneMage,trait_TFT16_XerathUnique,unit_10_name,unit_10_tier,unit_11_name,unit_11_tier,unit_11_item_0,unit_11_item_1,unit_11_item_2,trait_TFT16_Teamup_JarvanShyvana,trait_TFT16_AatroxUnique,unit_9_item_1,unit_9_item_2,trait_TFT16_BaronUnique,trait_TFT16_DarkChild,unit_10_item_0,unit_10_item_1,unit_10_item_2,trait_TFT4_Blacksmith,trait_TFT4_Brawler,trait_TFT4_Elderwood,trait_TFT4_Mage,trait_TFT4_Fabled,trait_TFT4_Vanguard,trait_TFT4_Adept,trait_TFT4_Divine,trait_TFT4_Duelist,trait_TFT4_Enlightened,trait_TFT4_Exile,trait_TFT4_Ninja,trait_TFT4_Emperor,trait_TFT4_Executioner,trait_TFT4_Keeper,trait_TFT4_Spirit,trait_TFT4_Warlord,trait_TFT4_Mystic,trait_TFT4_Assassin,trait_TFT4_Slayer,trait_TFT16_HexMech,unit_12_name,unit_12_tier,unit_12_item_0,unit_12_item_1,unit_12_item_2,trait_TFT16_Teamup_AmbessaKindred,trait_TFT4_Dragonsoul,trait_TFT4_Fortune,trait_TFT4_Boss,trait_TFT4_Cultist,trait_TFT4_Syphoner,trait_TFT4_Sharpshooter,trait_TFT4_Daredevil,unit_13_name,unit_13_tier
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,6,8,0,26,1622.839111328125,51,0,2.0,,,,,2.0,,TFT16_Shen,2.0,TFT16_Draven,1.0,TFT16_Ahri,2.0,TFT16_Wukong,2.0,TFT16_Yunara,2.0,TFT16_Swain,2.0,,,,TFT16_Fiddlesticks,1.0,,,,TFT16_Sett,1.0,Morellonomicon,,,,,,,,1.0,,,,,Infinity Edge,Guinsoo's Rageblade,,,,,2.0,,Bramble Vest,Evenshroud,Warmog's Armor,,,,,,,,5.0,1.0,,,,,,,,,,,,Giant Slayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,2,8,0,40,2444.7412109375,150,1,,,,,2.0,,,TFT16_Neeko,3.0,TFT16_Vi,2.0,TFT16_Bard,3.0,TFT16_Orianna,3.0,TFT16_Milio,2.0,TFT16_Nidalee,2.0,Jeweled Gauntlet,Archangel's Staff,Archangel's Staff,TFT16_Brock,2.0,Hand Of Justice,Sterak's Gage,Infinity Edge,TFT16_Brock,2.0,Protector's Vow,Spirit Visage,,,,,,,,,,,,Void Staff,,,2.0,,,2.0,,Nashor's Tooth,TFT16_Item_SorcererEmblemItem,Nashor's Tooth,,,2.0,,,,,,,1.0,Warmog's Armor,Gargoyle Stoneplate,Spirit Visage,Nashor's Tooth,Jeweled Gauntlet,Blue Buff,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,8,8,1,24,1508.045654296875,43,0,,,,,2.0,,,TFT16_Neeko,1.0,TFT16_Vi,1.0,TFT16_Zoe,1.0,TFT16_Leona,2.0,TFT16_Taric,2.0,TFT16_Seraphine,1.0,Striker's Flail,,,TFT16_Diana,1.0,,,,TFT16_AurelionSol,1.0,Eternal Pact,Nashor's Tooth,Jeweled Gauntlet,,,,,,,,,,,Steadfast Heart,Steadfast Heart,1.0,2.0,,,,5.0,Sunfire Cape,,,,,,,,,,,,,,,,,,,,,,,Dragon's Claw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,5,8,0,28,1758.779296875,74,1,2.0,2.0,,,,,,TFT16_KogMaw,3.0,TFT16_RekSai,1.0,TFT16_ChoGath,1.0,TFT16_DrMundo,1.0,TFT16_BelVeth,1.0,TFT16_RiftHerald,1.0,Sterak's Gage,Steadfast Heart,Dragon's Claw,TFT16_Kaisa,2.0,Guinsoo's Rageblade,Archangel's Staff,Hextech Gunblade,TFT16_Swain,1.0,Chain Vest,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,TFT16_Item_InvokerEmblemItem,TFT16_Item_DemaciaEmblemItem,Red Buff,,,,,,,,,,,6.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,3,10,1,38,2338.299072265625,151,1,4.0,2.0,,,,,,TFT16_KogMaw,2.0,TFT16_Sion,2.0,TFT16_ChoGath,2.0,TFT16_Wukong,2.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,Archangel's Staff,Guinsoo's Rageblade,Hextech Gunblade,TFT16_Swain,1.0,,,,TFT16_BaronNashor,1.0,Bloodthirster,Titan's Resolve,Deathblade,TFT16_Volibear,1.0,,,,,,,,,Spirit Visage,Dragon's Claw,,,,,2.0,,Ionic Spark,Sunfire Cape,Steadfast Heart,,,,,Chain Vest,,,,,,,,,,,,,,,,Steadfast Heart,,,6.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,7,9,1,26,1613.0770263671875,51,0,2.0,,,,2.0,,,TFT16_Caitlyn,1.0,TFT16_Kennen,2.0,TFT16_DrMundo,1.0,TFT16_Taric,1.0,TFT16_Seraphine,1.0,TFT16_Wukong,1.0,Giant's Belt,,,TFT16_Wukong,1.0,,,,TFT16_Sett,1.0,Spear of Shojin,Hextech Gunblade,,TFT16_Ziggs,2.0,Nashor's Tooth,Jeweled Gauntlet,Void Staff,,,,,,,,,,,,,1.0,Sunfire Cape,,,,,,2.0,Gargoyle Stoneplate,Protector's Vow,Protector's Vow,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,4,8,0,28,1767.941162109375,49,1,,,,2.0,4.0,,,TFT16_Vi,1.0,TFT16_Orianna,1.0,TFT16_Sejuani,2.0,TFT16_Loris,2.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,Nashor's Tooth,Jeweled Gauntlet,Spear of Shojin,TFT16_Braum,2.0,TFT5_Item_FrozenHeartRadiant,Steadfast Heart,Bramble Vest,TFT16_Azir,1.0,,,,,,,,,,,,,2.0,Giant Slayer,Adaptive Helm,,2.0,,,,,Sterak's Gage,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7710999326,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,1,9,2,40,2444.7412109375,210,3,,2.0,,,,2.0,,TFT16_JarvanIV,2.0,TFT16_TwistedFate,1.0,TFT16_Poppy,2.0,TFT16_MissFortune,2.0,TFT16_Taric,2.0,TFT16_Garen,2.0,Steadfast Heart,Dragon's Claw,Sunfire Cape,TFT16_Lux,2.0,Blue Buff,Hextech Gunblade,Void Staff,TFT16_Swain,2.0,Steadfast Heart,TFT16_Item_DemaciaEmblemItem,TFT16_Item_RapidfireEmblemItem,TFT16_Lucian,1.0,Blue Buff,,,,,,,,Thief's Gloves,,,2.0,7.0,1.0,2.0,1.0,Infinity Edge,TFT16_Item_DemaciaEmblemItem,Spear of Shojin,,,,,,,,,,,Giant's Belt,,,,,,,,,2.0,,,,,,1.0,,TFT16_Galio,2.0,Thief's Gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,2,9,0,35,2115.937744140625,156,3,,2.0,,2.0,2.0,,,TFT16_Neeko,3.0,TFT16_Vi,1.0,TFT16_Seraphine,2.0,TFT16_Nidalee,2.0,TFT16_Renekton,1.0,TFT16_Nasus,2.0,Sunfire Cape,Ionic Spark,Steadfast Heart,TFT16_Swain,2.0,Tear of the Goddess,Bloodthirster,Blue Buff,TFT16_Azir,1.0,Tactician's Crown,,,TFT16_Shyvana,1.0,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,Nashor's Tooth,Jeweled Gauntlet,Rabadon's Deathcap,1.0,3.0,,,,,,,,,,TFT16_Brock,2.0,Infinity Edge,,,,,3.0,,,,,,,,,,,,,,Bloodthirster,Sterak's Gage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,4,9,0,33,1978.977783203125,128,1,,,,,,2.0,,TFT16_Viego,3.0,TFT16_Draven,1.0,TFT16_Braum,2.0,TFT16_Kalista,2.0,TFT16_Ornn,1.0,TFT16_Azir,2.0,,,,TFT16_Fiddlesticks,1.0,,,,TFT16_Fiddlesticks,1.0,,,,TFT16_Thresh,1.0,Void Staff,Morellonomicon,,1.0,3.0,,2.0,3.0,Tear of the Goddess,,,,,,,,Spear of Shojin,Hellfire Hatchet,Striker's Flail,1.0,,,,,,,,,,Edge of Night,Hextech Gunblade,Quicksilver,Dragon's Claw,Bramble Vest,Spirit Visage,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,6,8,3,30,1800.9132080078125,83,0,,2.0,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_XinZhao,2.0,TFT16_Poppy,2.0,TFT16_Garen,2.0,TFT16_Lux,2.0,Spear of Shojin,Rabadon's Deathcap,Jeweled Gauntlet,TFT16_Lissandra,2.0,Red Buff,Rabadon's Deathcap,Void Staff,TFT16_Swain,2.0,Thief's Gloves,Bloodthirster,Deathblade,TFT16_Galio,1.0,Thief's Gloves,Adaptive Helm,Crownguard,,,,,,Warmog's Armor,Bramble Vest,,2.0,7.0,1.0,2.0,,,,,,,2.0,,Hextech Gunblade,,,,,,,,,,,,,,,,Adaptive Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,8,8,0,26,1546.87353515625,38,0,2.0,3.0,,,,,,TFT16_Sion,1.0,TFT16_RekSai,2.0,TFT16_Gangplank,2.0,TFT16_Ambessa,2.0,TFT16_BelVeth,2.0,TFT16_RiftHerald,1.0,TFT16_Item_JuggernautEmblemItem,Spirit Visage,,TFT16_Swain,1.0,,,,TFT16_Shyvana,1.0,,,,tft16_atakhan,1.0,,,,,,1.0,3.0,,Titan's Resolve,Kraken's Fury,,,,,,,Sterak's Gage,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,Guinsoo's Rageblade,,2.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,7,8,0,26,1555.6859130859375,40,0,4.0,2.0,,,,,,TFT16_Shen,2.0,TFT16_KogMaw,2.0,TFT16_ChoGath,2.0,TFT16_Wukong,1.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,Giant Slayer,Guinsoo's Rageblade,Hextech Gunblade,TFT16_Swain,1.0,Chain Vest,,,TFT16_Volibear,1.0,Infinity Edge,Titan's Resolve,Hand Of Justice,,,,,,,,,,,Warmog's Armor,Spirit Visage,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Claw,,,4.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,1,9,2,35,2115.937744140625,150,1,,,,2.0,2.0,,,TFT16_Vi,2.0,TFT16_Taric,2.0,TFT16_Seraphine,2.0,TFT16_Skarner,2.0,TFT16_Annie,2.0,TFT16_Azir,1.0,,,,TFT16_Shyvana,1.0,,,,TFT16_Brock,1.0,Deathblade,Last Whisper,Hextech Gunblade,TFT16_AnnieTibbers,2.0,Warmog's Armor,,,,,1.0,,,Spear of Shojin,Blue Buff,,,,,2.0,1.0,Warmog's Armor,Dragon's Claw,Protector's Vow,,,,,Thief's Gloves,,,,,,,,,Rabadon's Deathcap,Spear of Shojin,Void Staff,1.0,,,,Red Buff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,5,9,1,31,1873.0067138671875,102,1,4.0,2.0,,,,,,TFT16_KogMaw,2.0,TFT16_ChoGath,2.0,TFT16_Sejuani,2.0,TFT16_Kobuko,1.0,TFT16_Wukong,2.0,TFT16_RiftHerald,2.0,TFT16_Item_JuggernautEmblemItem,Spirit Visage,Gargoyle Stoneplate,TFT16_Kaisa,2.0,Last Whisper,Infinity Edge,Guinsoo's Rageblade,TFT16_Ziggs,1.0,Guinsoo's Rageblade,Titan's Resolve,,TFT16_Volibear,1.0,Thief's Gloves,Evenshroud,Edge of Night,,,,,,TFT16_Item_FreljordEmblemItem,Sunfire Cape,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,Giant's Belt,,,4.0,,,,,,,1.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7721249464,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,3,8,1,34,2042.91943359375,127,0,2.0,,,,,2.0,,TFT16_Shen,2.0,TFT16_Draven,1.0,TFT16_Ahri,2.0,TFT16_Taric,2.0,TFT16_Wukong,2.0,TFT16_Yunara,2.0,Guinsoo's Rageblade,Titan's Resolve,Infinity Edge,TFT16_Swain,2.0,,,,TFT16_Sett,1.0,Bloodthirster,Jeweled Gauntlet,Rabadon's Deathcap,,,,,,,,,,,Protector's Vow,Dragon's Claw,,,,,2.0,1.0,Sunfire Cape,B.F. Sword,,,,,,,,,5.0,1.0,,,,,,,,,,,,Steadfast Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,8,7,1,28,1644.5543212890625,55,0,2.0,2.0,,,,,,TFT16_Briar,2.0,TFT16_Sion,2.0,TFT16_Draven,3.0,TFT16_Kobuko,2.0,TFT16_Darius,2.0,TFT16_Leblanc,3.0,Rabadon's Deathcap,Spear of Shojin,Void Staff,TFT16_Swain,1.0,,,,,,,,,,,,,,,,,,,Sunfire Cape,Evenshroud,,,,,,,TFT16_Item_NoxusEmblemItem,Bloodthirster,,,,2.0,,,,,,,,,,,Guinsoo's Rageblade,Deathblade,Kraken's Fury,,,,,Warmog's Armor,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,5,8,0,30,1746.2322998046875,86,1,2.0,2.0,1.0,,,2.0,,TFT16_Taric,2.0,TFT16_Wukong,2.0,TFT16_Yunara,2.0,TFT16_Swain,1.0,TFT16_Kindred,1.0,TFT16_Shyvana,1.0,,,,TFT16_Sett,2.0,Jeweled Gauntlet,Hand Of Justice,Hand Of Justice,TFT16_Volibear,1.0,Deathblade,Recurve Bow,Titan's Resolve,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,Spirit Visage,Dragon's Claw,Evenshroud,3.0,1.0,,,,,Infinity Edge,Guinsoo's Rageblade,Titan's Resolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,3,9,0,33,1931.299072265625,125,2,,2.0,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_XinZhao,2.0,TFT16_Poppy,2.0,TFT16_Taric,1.0,TFT16_Garen,2.0,Spirit Visage,Spirit Visage,Gargoyle Stoneplate,TFT16_Lux,2.0,Nashor's Tooth,Hextech Gunblade,Jeweled Gauntlet,TFT16_Swain,2.0,,,,TFT16_Zilean,2.0,Void Staff,Blue Buff,Morellonomicon,,,,,,,,,2.0,7.0,1.0,2.0,1.0,,,,,1.0,2.0,2.0,Jeweled Gauntlet,Kraken's Fury,,,,,,,,,,,,,,,,,,,,,,TFT16_Galio,2.0,TFT16_Item_YordleEmblemItem,,,,,,,,,,,,,,,,,,,Dragon's Claw,Warmog's Armor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,6,8,2,28,1643.2750244140625,68,0,,2.0,,,,2.0,5.0,TFT16_Blitzcrank,2.0,TFT16_Jinx,2.0,TFT16_DrMundo,2.0,TFT16_Singed,2.0,TFT16_Warwick,2.0,TFT16_Warwick,2.0,Infinity Edge,Guinsoo's Rageblade,Hand Of Justice,TFT16_Yunara,2.0,,,,TFT16_Ornn,1.0,B.F. Sword,Lich Bane,,,,,,,,,,,,Titan's Resolve,Giant Slayer,,,,,,,,,,1.0,,,,Quicksilver,Red Buff,TFT16_TheDarkinBow,,,,,,,Evenshroud,Spirit Visage,Steadfast Heart,,,,,Hand Of Justice,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,1,9,1,34,1987.4732666015625,170,4,,2.0,1.0,,,3.0,,TFT16_Draven,1.0,TFT16_Ambessa,2.0,TFT16_Braum,2.0,TFT16_Swain,2.0,TFT16_Ornn,2.0,TFT16_Kindred,2.0,Giant Slayer,Kraken's Fury,Guinsoo's Rageblade,TFT16_Fiddlesticks,2.0,Eternal Pact,Prowler's Claw,,TFT16_Lucian,2.0,Spear of Shojin,Last Whisper,TFT16_Item_RapidfireEmblemItem,TFT16_Shyvana,2.0,Thief's Gloves,Evenshroud,Edge of Night,1.0,,1.0,2.0,2.0,Thief's Gloves,Dragon's Claw,,,,,,,Protector's Vow,Sterak's Gage,,1.0,,,,B.F. Sword,,,,,,,,,Warmog's Armor,Crownguard,Sunfire Cape,,,,,Hextech Gunblade,,,,,1.0,,tft16_atakhan,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,4,9,0,31,1822.953369140625,100,0,4.0,3.0,,,,,,TFT16_KogMaw,2.0,TFT16_Sion,2.0,TFT16_ChoGath,2.0,TFT16_Wukong,2.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,Void Staff,Guinsoo's Rageblade,Hextech Gunblade,TFT16_Swain,1.0,Adaptive Helm,Protector's Vow,Dragon's Claw,TFT16_Shyvana,1.0,,,,TFT16_Volibear,1.0,Titan's Resolve,Bloodthirster,Giant Slayer,,,1.0,,,Steadfast Heart,Sunfire Cape,,,,,2.0,,,,,,,,,,,,,,,Recurve Bow,,,,,,,,,,Dragon's Claw,,,4.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,7,9,1,28,1652.9656982421875,67,0,2.0,,,2.0,2.0,,,TFT16_Loris,2.0,TFT16_Taric,2.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,TFT16_Wukong,2.0,TFT16_Braum,1.0,,,,TFT16_Nasus,2.0,Thief's Gloves,Sterak's Gage,Dragon's Claw,TFT16_Azir,1.0,,,,TFT16_Volibear,1.0,,,,,,,,2.0,Spirit Visage,Gargoyle Stoneplate,,,,,,1.0,Void Staff,Spear of Shojin,Jeweled Gauntlet,,,,,,,,,,,,,,Bloodthirster,Spear of Shojin,Morellonomicon,1.0,2.0,,,Warmog's Armor,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719620251,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,2,9,1,34,1987.4732666015625,130,0,4.0,2.0,,,,,,TFT16_KogMaw,2.0,TFT16_ChoGath,2.0,TFT16_Kobuko,2.0,TFT16_Wukong,1.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,Guinsoo's Rageblade,Rabadon's Deathcap,Zhonya's Paradox,TFT16_Swain,1.0,Protector's Vow,Ionic Spark,,TFT16_Ziggs,1.0,Thief's Gloves,Crownguard,Rabadon's Deathcap,TFT16_Volibear,2.0,Sterak's Gage,Titan's Resolve,Quicksilver,,,,,,Sunfire Cape,Spirit Visage,,,,,2.0,,,,,,,,2.0,Negatron Cloak,,,,,,,,,Thief's Gloves,Titan's Resolve,Archangel's Staff,,,,,Bramble Vest,,,4.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719337812,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,7,7,18,26,1501.225341796875,34,0,,,,,,,,TFT16_Rumble,2.0,TFT16_JarvanIV,3.0,TFT16_Sona,3.0,TFT16_Neeko,2.0,TFT16_Poppy,2.0,TFT16_Garen,2.0,Steadfast Heart,,,TFT16_Lux,1.0,Rabadon's Deathcap,Archangel's Staff,,TFT16_Galio,1.0,,,,,,,,,,,,,,,,,4.0,7.0,1.0,2.0,,TFT16_Item_DemaciaEmblemItem,,,,,,2.0,Crownguard,Dragon's Claw,Bloodthirster,,,,,,,Hextech Gunblade,Archangel's Staff,Archangel's Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719337812,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,6,8,27,28,1622.6329345703125,82,1,2.0,2.0,,,,,,TFT16_Illaoi,2.0,TFT16_Briar,1.0,TFT16_TwistedFate,2.0,TFT16_Graves,2.0,TFT16_Nautilus,3.0,TFT16_Gangplank,3.0,Bloodthirster,Titan's Resolve,Giant Slayer,TFT16_MissFortune,2.0,Infinity Edge,Deathblade,Guinsoo's Rageblade,TFT16_TahmKench,1.0,Thief's Gloves,Spirit Visage,Titan's Resolve,,,,,,,,,,,TFT16_Item_Bilgewater_FreebootersFrock,Spirit Visage,,,,,,,,,,,,,,,,,,,,,,,TFT16_Item_Bilgewater_CaptainsBrew,Red Buff,,,,,2.0,Protector's Vow,7.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
